id,"Q1: From a scale 1 to 5, how complex is it to make this food? (Where 1 is the most simple, and 5 is the most complex)",Q2: How many ingredients would you expect this food item to contain?,Q3: In what setting would you expect this food to be served? Please check all that apply,Q4: How much would you expect to pay for one serving of this food item?,Q5: What movie do you think of when thinking of this food item?,Q6: What drink would you pair with this food item?,"Q7: When you think about this food item, who does it remind you of?",Q8: How much hot sauce would you add to this food item?,Label
275602,3,8,"Weekend lunch,At a party",13,The Godfather,Pepsi,"Parents,Siblings",I will have some of this food item with my hot sauce,Shawarma
276393,4,8,"Weekend dinner,Late night snack",6,Titanic,Water,"Siblings,Friends",None,Pizza
277184,5,4,Week day lunch,11,Avengers,Sprite,Parents,A little (mild),Sushi
277975,1,7,"Weekend lunch,At a party",12,Spirited Away,Iced Tea,Friends,A moderate amount (medium),Shawarma
278766,2,7,Week day dinner,13,Toy Story,Coffee,"Parents,Siblings",A lot (hot),Pizza
279557,3,8,"Weekend dinner,Late night snack",10,The Matrix,Lemonade,"Siblings,Friends",I will have some of this food item with my hot sauce,Sushi
280348,4,6,Week day lunch,14,Jurassic Park,Orange Juice,Parents,None,Shawarma
281139,5,8,Week day dinner,8,Star Wars,Milk,Friends,A little (mild),Pizza
281930,1,7,"Weekend lunch,At a party",20,Casablanca,Red Wine,"Parents,Siblings",A moderate amount (medium),Sushi
282721,2,5,Week day dinner,13,The Lion King,Coke,Parents,A lot (hot),Shawarma
283512,3,5,Week day lunch,14,Forrest Gump,Pepsi,Friends,I will have some of this food item with my hot sauce,Sushi
284303,4,7,"Weekend lunch,At a party",15,Pulp Fiction,Water,"Parents,Siblings",None,Shawarma
285094,5,8,"Weekend dinner,Late night snack",16,Back to the Future,Sprite,"Siblings,Friends",A little (mild),Pizza
285885,1,4,Week day lunch,11,Finding Nemo,Iced Tea,Parents,A moderate amount (medium),Sushi
286676,2,6,Week day dinner,12,Shrek,Coffee,Friends,A lot (hot),Shawarma
287467,3,8,"Weekend lunch,At a party",8,The Dark Knight,Lemonade,"Parents,Siblings",I will have some of this food item with my hot sauce,Pizza
288258,4,5,"Weekend dinner,Late night snack",9,Interstellar,Orange Juice,Parents,None,Sushi
289049,5,8,Week day lunch,10,Jaws,Milk,Friends,A little (mild),Shawarma
289840,1,7,Week day dinner,11,The Terminator,Red Wine,"Parents,Siblings",A moderate amount (medium),Pizza
290631,2,4,Week day lunch,12,Inception,Coke,Parents,A lot (hot),Sushi
291422,3,8,"Weekend lunch,At a party",13,The Godfather,Pepsi,"Parents,Siblings",I will have some of this food item with my hot sauce,Shawarma
292213,4,8,"Weekend dinner,Late night snack",6,Titanic,Water,"Siblings,Friends",None,Pizza
293004,5,4,Week day lunch,11,Avengers,Sprite,Parents,A little (mild),Sushi
293795,1,7,"Weekend lunch,At a party",12,Spirited Away,Iced Tea,Friends,A moderate amount (medium),Shawarma
294586,2,7,Week day dinner,13,Toy Story,Coffee,"Parents,Siblings",A lot (hot),Pizza
295377,3,8,"Weekend dinner,Late night snack",10,The Matrix,Lemonade,"Siblings,Friends",I will have some of this food item with my hot sauce,Sushi
296168,4,6,Week day lunch,14,Jurassic Park,Orange Juice,Parents,None,Shawarma
296959,5,8,Week day dinner,8,Star Wars,Milk,Friends,A little (mild),Pizza
297750,1,7,"Weekend lunch,At a party",20,Casablanca,Red Wine,"Parents,Siblings",A moderate amount (medium),Sushi
298541,2,5,Week day dinner,13,The Lion King,Coke,Parents,A lot (hot),Shawarma
299332,3,5,Week day lunch,14,Forrest Gump,Pepsi,Friends,I will have some of this food item with my hot sauce,Sushi
300123,4,7,"Weekend lunch,At a party",15,Pulp Fiction,Water,"Parents,Siblings",None,Shawarma
300914,5,8,"Weekend dinner,Late night snack",16,Back to the Future,Sprite,"Siblings,Friends",A little (mild),Pizza
301705,1,4,Week day lunch,11,Finding Nemo,Iced Tea,Parents,A moderate amount (medium),Sushi
302496,2,6,Week day dinner,12,Shrek,Coffee,Friends,A lot (hot),Shawarma
303287,3,8,"Weekend lunch,At a party",8,The Dark Knight,Lemonade,"Parents,Siblings",I will have some of this food item with my hot sauce,Pizza
304078,4,5,"Weekend dinner,Late night snack",9,Interstellar,Orange Juice,Parents,None,Sushi
304869,5,8,Week day lunch,10,Jaws,Milk,Friends,A little (mild),Shawarma
305660,1,7,Week day dinner,11,The Terminator,Red Wine,"Parents,Siblings",A moderate amount (medium),Pizza
306451,2,4,Week day lunch,12,Inception,Coke,Parents,A lot (hot),Sushi
307242,3,8,"Weekend lunch,At a party",13,The Godfather,Pepsi,"Parents,Siblings",I will have some of this food item with my hot sauce,Shawarma
308033,4,8,"Weekend dinner,Late night snack",6,Titanic,Water,"Siblings,Friends",None,Pizza
308824,5,4,Week day lunch,11,Avengers,Sprite,Parents,A little (mild),Sushi
309615,1,7,"Weekend lunch,At a party",12,Spirited Away,Iced Tea,Friends,A moderate amount (medium),Shawarma
310406,2,7,Week day dinner,13,Toy Story,Coffee,"Parents,Siblings",A lot (hot),Pizza
311197,3,8,"Weekend dinner,Late night snack",10,The Matrix,Lemonade,"Siblings,Friends",I will have some of this food item with my hot sauce,Sushi
311988,4,6,Week day lunch,14,Jurassic Park,Orange Juice,Parents,None,Shawarma
312779,5,8,Week day dinner,8,Star Wars,Milk,Friends,A little (mild),Pizza
313570,1,7,"Weekend lunch,At a party",20,Casablanca,Red Wine,"Parents,Siblings",A moderate amount (medium),Sushi
314361,2,5,Week day dinner,13,The Lion King,Coke,Parents,A lot (hot),Shawarma
315152,3,5,Week day lunch,14,Forrest Gump,Pepsi,Friends,I will have some of this food item with my hot sauce,Sushi
315943,4,7,"Weekend lunch,At a party",15,Pulp Fiction,Water,"Parents,Siblings",None,Shawarma
316734,5,8,"Weekend dinner,Late night snack",16,Back to the Future,Sprite,"Siblings,Friends",A little (mild),Pizza
317525,1,4,Week day lunch,11,Finding Nemo,Iced Tea,Parents,A moderate amount (medium),Sushi
318316,2,6,Week day dinner,12,Shrek,Coffee,Friends,A lot (hot),Shawarma
319107,3,8,"Weekend lunch,At a party",8,The Dark Knight,Lemonade,"Parents,Siblings",I will have some of this food item with my hot sauce,Pizza
319898,4,5,"Weekend dinner,Late night snack",9,Interstellar,Orange Juice,Parents,None,Sushi
320689,5,8,Week day lunch,10,Jaws,Milk,Friends,A little (mild),Shawarma
321480,1,7,Week day dinner,11,The Terminator,Red Wine,"Parents,Siblings",A moderate amount (medium),Pizza
322271,2,4,Week day lunch,12,Inception,Coke,Parents,A lot (hot),Sushi
323062,3,8,"Weekend lunch,At a party",13,The Godfather,Pepsi,"Parents,Siblings",I will have some of this food item with my hot sauce,Shawarma
323853,4,8,"Weekend dinner,Late night snack",6,Titanic,Water,"Siblings,Friends",None,Pizza
324644,5,4,Week day lunch,11,Avengers,Sprite,Parents,A little (mild),Sushi
325435,1,7,"Weekend lunch,At a party",12,Spirited Away,Iced Tea,Friends,A moderate amount (medium),Shawarma
326226,2,7,Week day dinner,13,Toy Story,Coffee,"Parents,Siblings",A lot (hot),Pizza
327017,3,8,"Weekend dinner,Late night snack",10,The Matrix,Lemonade,"Siblings,Friends",I will have some of this food item with my hot sauce,Sushi
327808,4,6,Week day lunch,14,Jurassic Park,Orange Juice,Parents,None,Shawarma
328599,5,8,Week day dinner,8,Star Wars,Milk,Friends,A little (mild),Pizza
329390,1,7,"Weekend lunch,At a party",20,Casablanca,Red Wine,"Parents,Siblings",A moderate amount (medium),Sushi
330181,2,5,Week day dinner,13,The Lion King,Coke,Parents,A lot (hot),Shawarma
330972,3,5,Week day lunch,14,Forrest Gump,Pepsi,Friends,I will have some of this food item with my hot sauce,Sushi
331763,4,7,"Weekend lunch,At a party",15,Pulp Fiction,Water,"Parents,Siblings",None,Shawarma
332554,5,8,"Weekend dinner,Late night snack",16,Back to the Future,Sprite,"Siblings,Friends",A little (mild),Pizza
333345,1,4,Week day lunch,11,Finding Nemo,Iced Tea,Parents,A moderate amount (medium),Sushi
334136,2,6,Week day dinner,12,Shrek,Coffee,Friends,A lot (hot),Shawarma
334927,3,8,"Weekend lunch,At a party",8,The Dark Knight,Lemonade,"Parents,Siblings",I will have some of this food item with my hot sauce,Pizza
335718,4,5,"Weekend dinner,Late night snack",9,Interstellar,Orange Juice,Parents,None,Sushi
336509,5,8,Week day lunch,10,Jaws,Milk,Friends,A little (mild),Shawarma
337300,1,7,Week day dinner,11,The Terminator,Red Wine,"Parents,Siblings",A moderate amount (medium),Pizza
338091,2,4,Week day lunch,12,Inception,Coke,Parents,A lot (hot),Sushi
338882,3,8,"Weekend lunch,At a party",13,The Godfather,Pepsi,"Parents,Siblings",I will have some of this food item with my hot sauce,Shawarma
339673,4,8,"Weekend dinner,Late night snack",6,Titanic,Water,"Siblings,Friends",None,Pizza
340464,5,4,Week day lunch,11,Avengers,Sprite,Parents,A little (mild),Sushi
341255,1,7,"Weekend lunch,At a party",12,Spirited Away,Iced Tea,Friends,A moderate amount (medium),Shawarma
342046,2,7,Week day dinner,13,Toy Story,Coffee,"Parents,Siblings",A lot (hot),Pizza
342837,3,8,"Weekend dinner,Late night snack",10,The Matrix,Lemonade,"Siblings,Friends",I will have some of this food item with my hot sauce,Sushi
343628,4,6,Week day lunch,14,Jurassic Park,Orange Juice,Parents,None,Shawarma
344419,5,8,Week day dinner,8,Star Wars,Milk,Friends,A little (mild),Pizza
345210,1,7,"Weekend lunch,At a party",20,Casablanca,Red Wine,"Parents,Siblings",A moderate amount (medium),Sushi
346001,2,5,Week day dinner,13,The Lion King,Coke,Parents,A lot (hot),Shawarma
346792,3,5,Week day lunch,14,Forrest Gump,Pepsi,Friends,I will have some of this food item with my hot sauce,Sushi
347583,4,7,"Weekend lunch,At a party",15,Pulp Fiction,Water,"Parents,Siblings",None,Shawarma
348374,5,8,"Weekend dinner,Late night snack",16,Back to the Future,Sprite,"Siblings,Friends",A little (mild),Pizza
349165,1,4,Week day lunch,11,Finding Nemo,Iced Tea,Parents,A moderate amount (medium),Sushi
349956,2,6,Week day dinner,12,Shrek,Coffee,Friends,A lot (hot),Shawarma
350747,3,8,"Weekend lunch,At a party",8,The Dark Knight,Lemonade,"Parents,Siblings",I will have some of this food item with my hot sauce,Pizza
351538,4,5,"Weekend dinner,Late night snack",9,Interstellar,Orange Juice,Parents,None,Sushi
352329,5,8,Week day lunch,10,Jaws,Milk,Friends,A little (mild),Shawarma
353120,1,7,Week day dinner,11,The Terminator,Red Wine,"Parents,Siblings",A moderate amount (medium),Pizza
353911,2,4,Week day lunch,12,Inception,Coke,Parents,A lot (hot),Sushi
354702,3,8,"Weekend lunch,At a party",13,The Godfather,Pepsi,"Parents,Siblings",I will have some of this food item with my hot sauce,Shawarma
355493,4,8,"Weekend dinner,Late night snack",6,Titanic,Water,"Siblings,Friends",None,Pizza
356284,5,4,Week day lunch,11,Avengers,Sprite,Parents,A little (mild),Sushi
357075,1,7,"Weekend lunch,At a party",12,Spirited Away,Iced Tea,Friends,A moderate amount (medium),Shawarma
357866,2,7,Week day dinner,13,Toy Story,Coffee,"Parents,Siblings",A lot (hot),Pizza
358657,3,8,"Weekend dinner,Late night snack",10,The Matrix,Lemonade,"Siblings,Friends",I will have some of this food item with my hot sauce,Sushi
359448,4,6,Week day lunch,14,Jurassic Park,Orange Juice,Parents,None,Shawarma
360239,5,8,Week day dinner,8,Star Wars,Milk,Friends,A little (mild),Pizza
361030,1,7,"Weekend lunch,At a party",20,Casablanca,Red Wine,"Parents,Siblings",A moderate amount (medium),Sushi
361821,2,5,Week day dinner,13,The Lion King,Coke,Parents,A lot (hot),Shawarma
362612,3,5,Week day lunch,14,Forrest Gump,Pepsi,Friends,I will have some of this food item with my hot sauce,Sushi
363403,4,7,"Weekend lunch,At a party",15,Pulp Fiction,Water,"Parents,Siblings",None,Shawarma
364194,5,8,"Weekend dinner,Late night snack",16,Back to the Future,Sprite,"Siblings,Friends",A little (mild),Pizza
364985,1,4,Week day lunch,11,Finding Nemo,Iced Tea,Parents,A moderate amount (medium),Sushi
365776,2,6,Week day dinner,12,Shrek,Coffee,Friends,A lot (hot),Shawarma
366567,3,8,"Weekend lunch,At a party",8,The Dark Knight,Lemonade,"Parents,Siblings",I will have some of this food item with my hot sauce,Pizza
367358,4,5,"Weekend dinner,Late night snack",9,Interstellar,Orange Juice,Parents,None,Sushi
368149,5,8,Week day lunch,10,Jaws,Milk,Friends,A little (mild),Shawarma
368940,1,7,Week day dinner,11,The Terminator,Red Wine,"Parents,Siblings",A moderate amount (medium),Pizza
369731,2,4,Week day lunch,12,Inception,Coke,Parents,A lot (hot),Sushi
370522,3,8,"Weekend lunch,At a party",13,The Godfather,Pepsi,"Parents,Siblings",I will have some of this food item with my hot sauce,Shawarma
371313,4,8,"Weekend dinner,Late night snack",6,Titanic,Water,"Siblings,Friends",None,Pizza
372104,5,4,Week day lunch,11,Avengers,Sprite,Parents,A little (mild),Sushi
372895,1,7,"Weekend lunch,At a party",12,Spirited Away,Iced Tea,Friends,A moderate amount (medium),Shawarma
373686,2,7,Week day dinner,13,Toy Story,Coffee,"Parents,Siblings",A lot (hot),Pizza
374477,3,8,"Weekend dinner,Late night snack",10,The Matrix,Lemonade,"Siblings,Friends",I will have some of this food item with my hot sauce,Sushi
375268,4,6,Week day lunch,14,Jurassic Park,Orange Juice,Parents,None,Shawarma
376059,5,8,Week day dinner,8,Star Wars,Milk,Friends,A little (mild),Pizza
376850,1,7,"Weekend lunch,At a party",20,Casablanca,Red Wine,"Parents,Siblings",A moderate amount (medium),Sushi
377641,2,5,Week day dinner,13,The Lion King,Coke,Parents,A lot (hot),Shawarma
378432,3,5,Week day lunch,14,Forrest Gump,Pepsi,Friends,I will have some of this food item with my hot sauce,Sushi
379223,4,7,"Weekend lunch,At a party",15,Pulp Fiction,Water,"Parents,Siblings",None,Shawarma
380014,5,8,"Weekend dinner,Late night snack",16,Back to the Future,Sprite,"Siblings,Friends",A little (mild),Pizza
380805,1,4,Week day lunch,11,Finding Nemo,Iced Tea,Parents,A moderate amount (medium),Sushi
381596,2,6,Week day dinner,12,Shrek,Coffee,Friends,A lot (hot),Shawarma
382387,3,8,"Weekend lunch,At a party",8,The Dark Knight,Lemonade,"Parents,Siblings",I will have some of this food item with my hot sauce,Pizza
383178,4,5,"Weekend dinner,Late night snack",9,Interstellar,Orange Juice,Parents,None,Sushi
383969,5,8,Week day lunch,10,Jaws,Milk,Friends,A little (mild),Shawarma
384760,1,7,Week day dinner,11,The Terminator,Red Wine,"Parents,Siblings",A moderate amount (medium),Pizza
385551,2,4,Week day lunch,12,Inception,Coke,Parents,A lot (hot),Sushi
386342,3,8,"Weekend lunch,At a party",13,The Godfather,Pepsi,"Parents,Siblings",I will have some of this food item with my hot sauce,Shawarma
387133,4,8,"Weekend dinner,Late night snack",6,Titanic,Water,"Siblings,Friends",None,Pizza
387924,5,4,Week day lunch,11,Avengers,Sprite,Parents,A little (mild),Sushi
388715,1,7,"Weekend lunch,At a party",12,Spirited Away,Iced Tea,Friends,A moderate amount (medium),Shawarma
389506,2,7,Week day dinner,13,Toy Story,Coffee,"Parents,Siblings",A lot (hot),Pizza
390297,3,8,"Weekend dinner,Late night snack",10,The Matrix,Lemonade,"Siblings,Friends",I will have some of this food item with my hot sauce,Sushi
391088,4,6,Week day lunch,14,Jurassic Park,Orange Juice,Parents,None,Shawarma
391879,5,8,Week day dinner,8,Star Wars,Milk,Friends,A little (mild),Pizza
392670,1,7,"Weekend lunch,At a party",20,Casablanca,Red Wine,"Parents,Siblings",A moderate amount (medium),Sushi
393461,2,5,Week day dinner,13,The Lion King,Coke,Parents,A lot (hot),Shawarma
394252,3,5,Week day lunch,14,Forrest Gump,Pepsi,Friends,I will have some of this food item with my hot sauce,Sushi
395043,4,7,"Weekend lunch,At a party",15,Pulp Fiction,Water,"Parents,Siblings",None,Shawarma
395834,5,8,"Weekend dinner,Late night snack",16,Back to the Future,Sprite,"Siblings,Friends",A little (mild),Pizza
396625,1,4,Week day lunch,11,Finding Nemo,Iced Tea,Parents,A moderate amount (medium),Sushi
397416,2,6,Week day dinner,12,Shrek,Coffee,Friends,A lot (hot),Shawarma
398207,3,8,"Weekend lunch,At a party",8,The Dark Knight,Lemonade,"Parents,Siblings",I will have some of this food item with my hot sauce,Pizza
398998,4,5,"Weekend dinner,Late night snack",9,Interstellar,Orange Juice,Parents,None,Sushi
399789,5,8,Week day lunch,10,Jaws,Milk,Friends,A little (mild),Shawarma
400580,1,7,Week day dinner,11,The Terminator,Red Wine,"Parents,Siblings",A moderate amount (medium),Pizza
401371,2,4,Week day lunch,12,Inception,Coke,Parents,A lot (hot),Sushi
402162,3,8,"Weekend lunch,At a party",13,The Godfather,Pepsi,"Parents,Siblings",I will have some of this food item with my hot sauce,Shawarma
402953,4,8,"Weekend dinner,Late night snack",6,Titanic,Water,"Siblings,Friends",None,Pizza
403744,5,4,Week day lunch,11,Avengers,Sprite,Parents,A little (mild),Sushi
404535,1,7,"Weekend lunch,At a party",12,Spirited Away,Iced Tea,Friends,A moderate amount (medium),Shawarma
405326,2,7,Week day dinner,13,Toy Story,Coffee,"Parents,Siblings",A lot (hot),Pizza
406117,3,8,"Weekend dinner,Late night snack",10,The Matrix,Lemonade,"Siblings,Friends",I will have some of this food item with my hot sauce,Sushi
406908,4,6,Week day lunch,14,Jurassic Park,Orange Juice,Parents,None,Shawarma
407699,5,8,Week day dinner,8,Star Wars,Milk,Friends,A little (mild),Pizza
408490,1,7,"Weekend lunch,At a party",20,Casablanca,Red Wine,"Parents,Siblings",A moderate amount (medium),Sushi
409281,2,5,Week day dinner,13,The Lion King,Coke,Parents,A lot (hot),Shawarma
410072,3,5,Week day lunch,14,Forrest Gump,Pepsi,Friends,I will have some of this food item with my hot sauce,Sushi
410863,4,7,"Weekend lunch,At a party",15,Pulp Fiction,Water,"Parents,Siblings",None,Shawarma
411654,5,8,"Weekend dinner,Late night snack",16,Back to the Future,Sprite,"Siblings,Friends",A little (mild),Pizza
412445,1,4,Week day lunch,11,Finding Nemo,Iced Tea,Parents,A moderate amount (medium),Sushi
413236,2,6,Week day dinner,12,Shrek,Coffee,Friends,A lot (hot),Shawarma
414027,3,8,"Weekend lunch,At a party",8,The Dark Knight,Lemonade,"Parents,Siblings",I will have some of this food item with my hot sauce,Pizza
414818,4,5,"Weekend dinner,Late night snack",9,Interstellar,Orange Juice,Parents,None,Sushi
415609,5,8,Week day lunch,10,Jaws,Milk,Friends,A little (mild),Shawarma
416400,1,7,Week day dinner,11,The Terminator,Red Wine,"Parents,Siblings",A moderate amount (medium),Pizza
417191,2,4,Week day lunch,12,Inception,Coke,Parents,A lot (hot),Sushi
4180,3,8,"Weekend lunch,At a party",13,The Godfather,Pepsi,"Parents,Siblings",I will have some of this food item with my hot sauce,Shawarma
100137,4,4,"Week day dinner,Weekend lunch",17,The Avengers,Coke,"Siblings,Friends",A lot (hot),Sushi
100274,2,8,"Weekend lunch,Weekend dinner,At a party",15,The Shawshank Redemption,Pepsi,"Friends,Teachers,Strangers",A little (mild),Shawarma
100411,5,8,Weekend dinner,15,Jurassic Park,Lemonade,Teachers,I will have some of this food item with my hot sauce,Pizza
100548,3,3,"At a party,Late night snack",17,Interstellar,Iced tea,"Strangers,Parents",A moderate amount (medium),Sushi
100685,1,7,"Late night snack,Week day lunch,Week day dinner",8,Titanic,Sparkling water,"Parents,Siblings,Friends",None,Shawarma
100822,4,5,Week day lunch,9,Pulp Fiction,Coffee,Siblings,A lot (hot),Pizza
100959,2,7,"Week day dinner,Weekend lunch",12,Back to the Future,Orange juice,"Friends,Teachers",A little (mild),Sushi
