id,"Q1: From a scale 1 to 5, how complex is it to make this food? (Where 1 is the most simple, and 5 is the most complex)",Q2: How many ingredients would you expect this food item to contain?,Q3: In what setting would you expect this food to be served? Please check all that apply,Q4: How much would you expect to pay for one serving of this food item?,Q5: What movie do you think of when thinking of this food item?,Q6: What drink would you pair with this food item?,"Q7: When you think about this food item, who does it remind you of?",Q8: How much hot sauce would you add to this food item?,Label
219441,2,10,Week day dinner;Weekend lunch,26,Pulp Fiction,Iced tea,Siblings;Friends,A little (mild),Sushi
220232,3,3,Weekend lunch;Weekend dinner;At a party,27,The Shawshank Redemption,Tea,Friends;Teachers;Strangers,A moderate amount (medium),Shawarma
221023,4,4,Weekend dinner,28,The Dark Knight,Soda,Teachers,A lot (hot),Pizza
221814,5,5,At a party;Late night snack;Week day lunch,29,Interstellar,Coffee,Strangers;Parents;Siblings,I will have some of this food item with my hot sauce,Sushi
222605,1,6,Late night snack;Week day lunch;Week day dinner,30,Jurassic Park,Lemonade,Parents,None,Shawarma
223396,2,7,Week day lunch,5,Avengers,Cola,Siblings;Friends,A little (mild),Pizza
224187,3,8,Week day dinner;Weekend lunch,6,Back to the Future,Iced tea,Friends;Teachers;Strangers,A moderate amount (medium),Sushi
224978,4,9,Weekend lunch;Weekend dinner;At a party,7,The Lion King,Tea,Teachers,A lot (hot),Shawarma
225769,5,10,Weekend dinner;At a party;Late night snack,8,Star Wars,Soda,Strangers;Parents;Siblings,I will have some of this food item with my hot sauce,Pizza
226560,1,3,At a party;Late night snack;Week day lunch,9,Inception,Coffee,Parents,None,Sushi
227351,2,4,Late night snack;Week day lunch;Week day dinner,10,The Godfather,Lemonade,Siblings;Friends,A little (mild),Shawarma
228142,3,5,Week day lunch,11,Casablanca,Cola,Friends;Teachers;Strangers,A moderate amount (medium),Pizza
228933,4,6,Week day dinner;Weekend lunch,12,Titanic,Iced tea,Teachers,A lot (hot),Sushi
229724,5,7,Weekend lunch;Weekend dinner;At a party,13,The Matrix,Tea,Strangers;Parents;Siblings,I will have some of this food item with my hot sauce,Shawarma
230515,1,8,Weekend dinner,14,Forrest Gump,Soda,Parents,None,Pizza
231306,2,9,At a party;Late night snack;Week day lunch,15,Gladiator,Coffee,Siblings;Friends,A little (mild),Sushi
232097,3,10,Late night snack;Week day lunch;Week day dinner,16,Pulp Fiction,Lemonade,Friends;Teachers;Strangers,A moderate amount (medium),Shawarma
232888,4,3,Week day lunch,17,The Shawshank Redemption,Cola,Teachers,A lot (hot),Pizza
233679,5,4,Week day dinner;Weekend lunch,18,The Dark Knight,Iced tea,Strangers;Parents;Siblings,I will have some of this food item with my hot sauce,Sushi
234470,1,5,Weekend lunch;Weekend dinner;At a party,19,Interstellar,Tea,Parents,None,Shawarma
235261,2,6,Weekend dinner,20,Jurassic Park,Soda,Siblings;Friends,A little (mild),Pizza
236052,3,7,At a party;Late night snack;Week day lunch,21,Avengers,Coffee,Friends;Teachers;Strangers,A moderate amount (medium),Sushi
236843,4,8,Late night snack;Week day lunch;Week day dinner,22,Back to the Future,Lemonade,Teachers,A lot (hot),Shawarma
237634,5,9,Week day lunch,23,The Lion King,Cola,Strangers;Parents;Siblings,I will have some of this food item with my hot sauce,Pizza
238425,1,10,Week day dinner;Weekend lunch,24,Star Wars,Iced tea,Parents,None,Sushi
239216,2,3,Weekend lunch;Weekend dinner;At a party,25,Inception,Tea,Siblings;Friends,A little (mild),Shawarma
240007,3,4,Weekend dinner,26,The Godfather,Soda,Friends;Teachers;Strangers,A moderate amount (medium),Pizza
240798,4,5,At a party;Late night snack;Week day lunch,27,Casablanca,Coffee,Teachers,A lot (hot),Sushi
241589,5,6,Late night snack;Week day lunch;Week day dinner,28,Titanic,Lemonade,Strangers;Parents;Siblings,I will have some of this food item with my hot sauce,Shawarma
242380,1,7,Week day lunch,29,The Matrix,Cola,Parents,None,Pizza
243171,2,8,Week day dinner;Weekend lunch,30,Forrest Gump,Iced tea,Siblings;Friends,A little (mild),Sushi
243962,3,9,Weekend lunch;Weekend dinner;At a party,5,Gladiator,Tea,Friends;Teachers;Strangers,A moderate amount (medium),Shawarma
244753,4,10,Weekend dinner,6,Pulp Fiction,Soda,Teachers,A lot (hot),Pizza
245544,5,3,At a party;Late night snack;Week day lunch,7,The Shawshank Redemption,Coffee,Strangers;Parents;Siblings,I will have some of this food item with my hot sauce,Sushi
246335,1,4,Late night snack;Week day lunch;Week day dinner,8,The Dark Knight,Lemonade,Parents,None,Shawarma
247126,2,5,Week day lunch,9,Interstellar,Cola,Siblings;Friends,A little (mild),Pizza
247917,3,6,Week day dinner;Weekend lunch,10,Jurassic Park,Iced tea,Friends;Teachers;Strangers,A moderate amount (medium),Sushi
248708,4,7,Weekend lunch;Weekend dinner;At a party,11,Avengers,Tea,Teachers,A lot (hot),Shawarma
249499,5,8,Weekend dinner;At a party;Late night snack,12,Back to the Future,Soda,Strangers;Parents;Siblings,I will have some of this food item with my hot sauce,Pizza
250290,1,9,At a party;Late night snack;Week day lunch,13,The Lion King,Coffee,Parents,None,Sushi
251081,2,10,Late night snack;Week day lunch;Week day dinner,14,Star Wars,Lemonade,Siblings;Friends,A little (mild),Shawarma
251872,3,3,Week day lunch;Week day dinner;Weekend lunch,15,Inception,Cola,Friends;Teachers;Strangers,A moderate amount (medium),Pizza
252663,4,4,Week day dinner,16,The Godfather,Iced tea,Teachers,A lot (hot),Sushi
253454,5,5,Weekend lunch;Weekend dinner;At a party,17,Casablanca,Tea,Strangers;Parents;Siblings,I will have some of this food item with my hot sauce,Shawarma
254245,1,6,Weekend dinner;At a party;Late night snack,18,Titanic,Soda,Parents,None,Pizza
255036,2,7,At a party;Late night snack,19,The Matrix,Coffee,Siblings;Friends,A little (mild),Sushi
255827,3,8,Late night snack;Week day lunch;Week day dinner,20,Forrest Gump,Lemonade,Friends;Teachers;Strangers,A moderate amount (medium),Shawarma
256618,4,9,Week day lunch,21,Gladiator,Cola,Teachers,A lot (hot),Pizza
257409,5,10,Week day dinner;Weekend lunch,22,Pulp Fiction,Iced tea,Strangers;Parents;Siblings,I will have some of this food item with my hot sauce,Sushi
258200,1,3,Weekend lunch;Weekend dinner;At a party,23,The Shawshank Redemption,Tea,Parents,None,Shawarma
258991,2,4,Weekend dinner,24,The Dark Knight,Soda,Siblings;Friends,A little (mild),Pizza
259782,3,5,At a party;Late night snack;Week day lunch,25,Interstellar,Coffee,Friends;Teachers;Strangers,A moderate amount (medium),Sushi
260573,4,6,Late night snack;Week day lunch;Week day dinner,26,Jurassic Park,Lemonade,Teachers,A lot (hot),Shawarma
261364,5,7,Week day lunch,27,Avengers,Cola,Strangers;Parents;Siblings,I will have some of this food item with my hot sauce,Pizza
262155,1,8,Week day dinner;Weekend lunch,28,Back to the Future,Iced tea,Parents,None,Sushi
262946,2,9,Weekend lunch;Weekend dinner;At a party,29,The Lion King,Tea,Siblings;Friends,A little (mild),Shawarma
263737,3,10,Weekend dinner,30,Star Wars,Soda,Friends;Teachers;Strangers,A moderate amount (medium),Pizza
264528,4,3,At a party;Late night snack;Week day lunch,5,Inception,Coffee,Teachers,A lot (hot),Sushi
265319,5,4,Late night snack;Week day lunch;Week day dinner,6,The Godfather,Lemonade,Strangers;Parents;Siblings,I will have some of this food item with my hot sauce,Shawarma
266110,1,5,Week day lunch,7,Casablanca,Cola,Parents,None,Pizza
266901,2,6,Week day dinner;Weekend lunch,8,Titanic,Iced tea,Siblings;Friends,A little (mild),Sushi
267692,3,7,Weekend lunch;Weekend dinner;At a party,9,The Matrix,Tea,Friends;Teachers;Strangers,A moderate amount (medium),Shawarma
268483,4,8,Weekend dinner,10,Forrest Gump,Soda,Teachers,A lot (hot),Pizza
269274,5,9,At a party;Late night snack;Week day lunch,11,Gladiator,Coffee,Strangers;Parents;Siblings,I will have some of this food item with my hot sauce,Sushi
270065,1,10,Late night snack;Week day lunch;Week day dinner,12,Pulp Fiction,Lemonade,Parents,None,Shawarma
270856,2,3,Week day lunch;Week day dinner;Weekend lunch,13,The Shawshank Redemption,Cola,Siblings;Friends,A little (mild),Pizza
271647,3,4,Week day dinner,14,The Dark Knight,Iced tea,Friends;Teachers;Strangers,A moderate amount (medium),Sushi
272438,4,5,Weekend lunch;Weekend dinner,15,Interstellar,Tea,Teachers,A lot (hot),Shawarma
273229,5,6,Weekend dinner;At a party;Late night snack,16,Jurassic Park,Soda,Strangers;Parents;Siblings,I will have some of this food item with my hot sauce,Pizza
274020,1,7,At a party,17,Avengers,Coffee,Parents,None,Sushi
274811,2,8,Late night snack;Week day lunch,18,Back to the Future,Lemonade,Siblings;Friends,A little (mild),Shawarma
275602,3,9,Week day lunch;Week day dinner;Weekend lunch,19,The Lion King,Cola,Friends;Teachers;Strangers,A moderate amount (medium),Pizza
276393,4,10,Week day dinner,20,Star Wars,Iced tea,Teachers,A lot (hot),Sushi
277184,5,3,Weekend lunch;Weekend dinner;At a party,21,Inception,Tea,Strangers;Parents;Siblings,I will have some of this food item with my hot sauce,Shawarma
277975,1,4,Weekend dinner,22,The Godfather,Soda,Parents,None,Pizza
278766,2,5,At a party;Late night snack;Week day lunch,23,Casablanca,Coffee,Siblings;Friends,A little (mild),Sushi
279557,3,6,Late night snack;Week day lunch;Week day dinner,24,Titanic,Lemonade,Friends;Teachers;Strangers,A moderate amount (medium),Shawarma
280348,4,7,Week day lunch,25,The Matrix,Cola,Teachers,A lot (hot),Pizza
281139,5,8,Week day dinner;Weekend lunch,26,Forrest Gump,Iced tea,Strangers;Parents;Siblings,I will have some of this food item with my hot sauce,Sushi
281930,1,9,Weekend lunch;Weekend dinner;At a party,27,Gladiator,Tea,Parents,None,Shawarma
282721,2,10,Weekend dinner,28,Pulp Fiction,Soda,Siblings;Friends,A little (mild),Pizza
283512,3,3,At a party;Late night snack;Week day lunch,29,The Shawshank Redemption,Coffee,Friends;Teachers;Strangers,A moderate amount (medium),Sushi
284303,4,4,Late night snack;Week day lunch;Week day dinner,30,The Dark Knight,Lemonade,Teachers,A lot (hot),Shawarma
285094,5,5,Week day lunch,5,Interstellar,Cola,Strangers;Parents;Siblings,I will have some of this food item with my hot sauce,Pizza
285885,1,6,Week day dinner;Weekend lunch,6,Jurassic Park,Iced tea,Parents,None,Sushi
286676,2,7,Weekend lunch;Weekend dinner;At a party,7,Avengers,Tea,Siblings;Friends,A little (mild),Shawarma
287467,3,8,Weekend dinner,8,Back to the Future,Soda,Friends;Teachers;Strangers,A moderate amount (medium),Pizza
288258,4,9,At a party;Late night snack;Week day lunch,9,The Lion King,Coffee,Teachers,A lot (hot),Sushi
289049,5,10,Late night snack;Week day lunch;Week day dinner,10,Star Wars,Lemonade,Strangers;Parents;Siblings,I will have some of this food item with my hot sauce,Shawarma
289840,1,3,Week day lunch;Week day dinner;Weekend lunch,11,Inception,Cola,Parents,None,Pizza
290631,2,4,Week day dinner,12,The Godfather,Iced tea,Siblings;Friends,A little (mild),Sushi
291422,3,5,Weekend lunch;Weekend dinner;At a party,13,Casablanca,Tea,Friends;Teachers;Strangers,A moderate amount (medium),Shawarma
292213,4,6,Weekend dinner,14,Titanic,Soda,Teachers,A lot (hot),Pizza
293004,5,7,At a party;Late night snack;Week day lunch,15,The Matrix,Coffee,Strangers;Parents;Siblings,I will have some of this food item with my hot sauce,Sushi
293795,1,8,Late night snack;Week day lunch;Week day dinner,16,Forrest Gump,Lemonade,Parents,None,Shawarma
294586,2,9,Week day lunch,17,Gladiator,Cola,Siblings;Friends,A little (mild),Pizza
295377,3,10,Week day dinner;Weekend lunch,18,Pulp Fiction,Iced tea,Friends;Teachers;Strangers,A moderate amount (medium),Sushi
296168,4,3,Weekend lunch;Weekend dinner;At a party,19,The Shawshank Redemption,Tea,Teachers,A lot (hot),Shawarma
296959,5,4,Weekend dinner,20,The Dark Knight,Soda,Strangers;Parents;Siblings,I will have some of this food item with my hot sauce,Pizza
297750,1,5,At a party;Late night snack;Week day lunch,21,Interstellar,Coffee,Parents,None,Sushi
298541,2,6,Late night snack;Week day lunch;Week day dinner,22,Jurassic Park,Lemonade,Siblings;Friends,A little (mild),Shawarma
299332,3,7,Week day lunch,23,Avengers,Cola,Friends;Teachers;Strangers,A moderate amount (medium),Pizza
300123,4,8,Week day dinner;Weekend lunch,24,Back to the Future,Iced tea,Teachers,A lot (hot),Sushi
300914,5,9,Weekend lunch;Weekend dinner;At a party,25,The Lion King,Tea,Strangers;Parents;Siblings,I will have some of this food item with my hot sauce,Shawarma
301705,1,10,Weekend dinner,26,Star Wars,Soda,Parents,None,Pizza
302496,2,3,At a party;Late night snack;Week day lunch,27,Inception,Coffee,Siblings;Friends,A little (mild),Sushi
303287,3,4,Late night snack;Week day lunch;Week day dinner,28,The Godfather,Lemonade,Friends;Teachers;Strangers,A moderate amount (medium),Shawarma
304078,4,5,Week day lunch,29,Casablanca,Cola,Teachers,A lot (hot),Pizza
304869,5,6,Week day dinner;Weekend lunch,30,Titanic,Iced tea,Strangers;Parents;Siblings,I will have some of this food item with my hot sauce,Sushi
305660,1,7,Weekend lunch;Weekend dinner;At a party,5,The Matrix,Tea,Parents,None,Shawarma
306451,2,8,Weekend dinner,6,Forrest Gump,Soda,Siblings;Friends,A little (mild),Pizza
307242,3,9,At a party;Late night snack;Week day lunch,7,Gladiator,Coffee,Friends;Teachers;Strangers,A moderate amount (medium),Sushi
308033,4,10,Late night snack;Week day lunch;Week day dinner,8,Pulp Fiction,Lemonade,Teachers,A lot (hot),Shawarma
308824,5,3,Week day lunch,9,The Shawshank Redemption,Cola,Strangers;Parents;Siblings,I will have some of this food item with my hot sauce,Pizza
309615,1,4,Week day dinner;Weekend lunch,10,The Dark Knight,Iced tea,Parents,None,Sushi
310406,2,5,Weekend lunch;Weekend dinner;At a party,11,Interstellar,Tea,Siblings;Friends,A little (mild),Shawarma
311197,3,6,Weekend dinner,12,Jurassic Park,Soda,Friends;Teachers;Strangers,A moderate amount (medium),Pizza
311988,4,7,At a party;Late night snack;Week day lunch,13,Avengers,Coffee,Teachers,A lot (hot),Sushi
312779,5,8,Late night snack;Week day lunch;Week day dinner,14,Back to the Future,Lemonade,Strangers;Parents;Siblings,I will have some of this food item with my hot sauce,Shawarma
313570,1,9,Week day lunch,15,The Lion King,Cola,Parents,None,Pizza
314361,2,10,Week day dinner;Weekend lunch,16,Star Wars,Iced tea,Siblings;Friends,A little (mild),Sushi
315152,3,3,Weekend lunch;Weekend dinner;At a party,17,Inception,Tea,Friends;Teachers;Strangers,A moderate amount (medium),Shawarma
315943,4,4,Weekend dinner,18,The Godfather,Soda,Teachers,A lot (hot),Pizza
316734,5,5,At a party;Late night snack;Week day lunch,19,Casablanca,Coffee,Strangers;Parents;Siblings,I will have some of this food item with my hot sauce,Sushi
317525,1,6,Late night snack;Week day lunch;Week day dinner,20,Titanic,Lemonade,Parents,None,Shawarma
318316,2,7,Week day lunch,21,The Matrix,Cola,Siblings;Friends,A little (mild),Pizza
319107,3,8,Week day dinner;Weekend lunch,22,Forrest Gump,Iced tea,Friends;Teachers;Strangers,A moderate amount (medium),Sushi
319898,4,9,Weekend lunch;Weekend dinner;At a party,23,Gladiator,Tea,Teachers,A lot (hot),Shawarma
320689,5,10,Weekend dinner;At a party;Late night snack,24,Pulp Fiction,Soda,Strangers;Parents;Siblings,I will have some of this food item with my hot sauce,Pizza
321480,1,3,At a party;Late night snack;Week day lunch,25,The Shawshank Redemption,Coffee,Parents,None,Sushi
322271,2,4,Late night snack;Week day lunch;Week day dinner,26,The Dark Knight,Lemonade,Siblings;Friends,A little (mild),Shawarma
323062,3,5,Week day lunch,27,Interstellar,Cola,Friends;Teachers;Strangers,A moderate amount (medium),Pizza
323853,4,6,Week day dinner;Weekend lunch,28,Jurassic Park,Iced tea,Teachers,A lot (hot),Sushi
324644,5,7,Weekend lunch;Weekend dinner;At a party,29,Avengers,Tea,Strangers;Parents;Siblings,I will have some of this food item with my hot sauce,Shawarma
325435,1,8,Weekend dinner,30,Back to the Future,Soda,Parents,None,Pizza
326226,2,9,At a party;Late night snack;Week day lunch,5,The Lion King,Coffee,Siblings;Friends,A little (mild),Sushi
327017,3,10,Late night snack;Week day lunch;Week day dinner,6,Star Wars,Lemonade,Friends;Teachers;Strangers,A moderate amount (medium),Shawarma
327808,4,3,Week day lunch,7,Inception,Cola,Teachers,A lot (hot),Pizza
328599,5,4,Week day dinner;Weekend lunch,8,The Godfather,Iced tea,Strangers;Parents;Siblings,I will have some of this food item with my hot sauce,Sushi
329390,1,5,Weekend lunch;Weekend dinner;At a party,9,Casablanca,Tea,Parents,None,Shawarma
330181,2,6,Weekend dinner,10,Titanic,Soda,Siblings;Friends,A little (mild),Pizza
330972,3,7,At a party;Late night snack;Week day lunch,11,The Matrix,Coffee,Friends;Teachers;Strangers,A moderate amount (medium),Sushi
331763,4,8,Late night snack;Week day lunch;Week day dinner,12,Forrest Gump,Lemonade,Teachers,A lot (hot),Shawarma
332554,5,9,Week day lunch,13,Gladiator,Cola,Strangers;Parents;Siblings,I will have some of this food item with my hot sauce,Pizza
333345,1,10,Week day dinner;Weekend lunch,14,Pulp Fiction,Iced tea,Parents,None,Sushi
334136,2,3,Weekend lunch;Weekend dinner;At a party,15,The Shawshank Redemption,Tea,Siblings;Friends,A little (mild),Shawarma
334927,3,4,Weekend dinner,16,The Dark Knight,Soda,Friends;Teachers;Strangers,A moderate amount (medium),Pizza
335718,4,5,At a party;Late night snack;Week day lunch,17,Interstellar,Coffee,Teachers,A lot (hot),Sushi
336509,5,6,Late night snack;Week day lunch;Week day dinner,18,Jurassic Park,Lemonade,Strangers;Parents;Siblings,I will have some of this food item with my hot sauce,Shawarma
337300,1,7,Week day lunch,19,Avengers,Cola,Parents,None,Pizza
338091,2,8,Week day dinner;Weekend lunch,20,Back to the Future,Iced tea,Siblings;Friends,A little (mild),Sushi
338882,3,9,Weekend lunch;Weekend dinner;At a party,21,The Lion King,Tea,Friends;Teachers;Strangers,A moderate amount (medium),Shawarma
339673,4,10,Weekend dinner,22,Star Wars,Soda,Teachers,A lot (hot),Pizza
340464,5,3,At a party;Late night snack;Week day lunch,23,Inception,Coffee,Strangers;Parents;Siblings,I will have some of this food item with my hot sauce,Sushi
341255,1,4,Late night snack;Week day lunch;Week day dinner,24,The Godfather,Lemonade,Parents,None,Shawarma
342046,2,5,Week day lunch,25,Casablanca,Cola,Siblings;Friends,A little (mild),Pizza
342837,3,6,Week day dinner;Weekend lunch,26,Titanic,Iced tea,Friends;Teachers;Strangers,A moderate amount (medium),Sushi
343628,4,7,Weekend lunch;Weekend dinner;At a party,27,The Matrix,Tea,Teachers,A lot (hot),Shawarma
344419,5,8,Weekend dinner;At a party;Late night snack,28,Forrest Gump,Soda,Strangers;Parents;Siblings,I will have some of this food item with my hot sauce,Pizza
